"AY","semester","emplid_ID","GPA","CREDITS","DEGREE","StartDate","EndDate","duration","LocationLatitude","LocationLongitude","Q103","Q1","Q2","Q2_3_TEXT","Q3","Q4","Q4_6_TEXT","Q5","Q6","Q6_1_TEXT","Q6_2_TEXT","Q7","Q8","Q9","Q10","Q10_1_TEXT","Q10_2_TEXT","Q10_3_TEXT","Q10_4_TEXT","Q10_5_TEXT","Q10_6_TEXT","Q10_8_TEXT","Q11","Q12","Q13","Q14","Q14_6_TEXT","Q15","Q16","BSMS11_PR","BSMS12_PR","Q95","Q102"
"2024","Fall","24556270",3.037,42,"BA","2024-11-25","2024-11-25","3084","40.8231","-73.9513","10027","2006","Female",NA,"Female","Bisexual",NA,"Full-time (12 credits or more)","Declared (Please specify major):","psyhchlogy",NA,"3.5","1st year undergraduate","No","Black or African American (E.g., African American, Jamaican, Haitian, Nigerian, Ethiopian, Somalian, etc.:",NA,"African american",NA,NA,NA,NA,NA,"No","No","No","Single",NA,"Less than $60,000","$200 or less",NA,"$60,000 to $99,999","The way someone is viewed in the world by society.","the idea that people are able to move up or down in status."
"2024","Fall","24564409",3.075,60,"BE","2024-11-25","2024-11-25","1598","40.7503","-74.0014","10029","2006","Male",NA,"Male","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","Electrical Engineering ",NA,"0","1st year undergraduate","Yes","Hispanic, Latino or Spanish Origin (E.g., Mexican or Mexican American. Puerto Rican, Cuban, Salvadorian, Dominican, etc.)",NA,NA,"Mexican American ",NA,NA,NA,NA,"Yes","Yes","No","Single",NA,"Less than $60,000","$200 or less",NA,"$100,000 to $150,000","How society sees you, mostly in either successful or a failure.","I don’t know"
"2024","Fall","24527412",3.75,58,"BSED","2024-11-26","2024-11-26","613","40.8231","-73.9513","10451","2006","Female",NA,"Female","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","childhood education ",NA,"3","1st year undergraduate","Yes","Hispanic, Latino or Spanish Origin (E.g., Mexican or Mexican American. Puerto Rican, Cuban, Salvadorian, Dominican, etc.)",NA,NA,"Dominican",NA,NA,NA,NA,"No","No","No","Single",NA,"Less than $60,000","$200 or less",NA,"$60,000 to $99,999","how popular you are. ","being able to be cool with everyone"
"2024","Fall","24304758",3.4,126,"BA","2024-11-26","2024-11-26","5402","40.6462","-73.9559","11050","2004","Male",NA,"Male","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","Psychology",NA,"3.193","3rd year undergraduate","No","Asian (E.g., Chinese, Filipino, Asian Indian, Bangladeshi, Vietnamese, Korean etc,)",NA,NA,NA,"Korean",NA,NA,NA,"Yes","No","No","Single",NA,"Less than $60,000","$200 or less",NA,"Greater than $300,000","How often you socialize and what it is like","How often you socialize"
"2024","Fall","24020747",2.3,72,"BA","2024-11-27","2024-11-27","482","40.8231","-73.9513","11224","2003","Female",NA,"Female","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","english ",NA,"2.1","4th year undergraduate","No","Asian (E.g., Chinese, Filipino, Asian Indian, Bangladeshi, Vietnamese, Korean etc,)",NA,NA,NA,"Chinese",NA,NA,NA,"Yes","No","No","Single",NA,"Less than $60,000","$1001-$1200",NA,"Less than 60,000","About society","Moving on"
"2024","Fall","24101371",3.11,47,"BS","2024-11-27","2024-11-27","3137","40.7162","-73.9229","10461","2004","Male",NA,"Male","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Undeclared (Please specify intended major):",NA,"Biology or Psychology","3.3","2nd year undergraduate","No","Asian (E.g., Chinese, Filipino, Asian Indian, Bangladeshi, Vietnamese, Korean etc,)",NA,NA,NA,"Bangladeshi",NA,NA,NA,"Yes","No","No","Single",NA,"Less than $60,000","$200 or less",NA,"$60,000 to $99,999","Social status is a person's position in society. This position is impacted by their race, wealth, color, education, social connections, honor, dignity, positive characteristics, etc. I think it is also affected by social values that a society holds. If an individual doesn't adhere to that norm then their status is decreased.","social mobility refers to the idea of being able to move up or down the social status hierarchy "
"2024","Fall","24512572",1.333,3,"BS","2024-11-27","2024-11-27","3825","40.6499","-73.8814","11234","2006","Female",NA,"Female","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","BS in Psychology ",NA,"0","1st year undergraduate","No","Black or African American (E.g., African American, Jamaican, Haitian, Nigerian, Ethiopian, Somalian, etc.:",NA,"Haitian",NA,NA,NA,NA,NA,"Yes","No","No","Other:","I have a boyfriend ","$60,000 to $99,999","Other ( Please specify):","im unemployed ","$100,000 to $150,000","social status is the positioning of one in the social hierarchy of our world. I understand it as just the way the world is; you're born with a social status based on a lot of factors, but you do have the ability to change it. ","social mobility is how someone or a group of people move up or down on the social ladder. so obtaining generational wealth is considered social mobility because its advancing on the social hierarchy."
"2024","Fall","24521723",3.577,68,"BA","2024-11-27","2024-11-27","2152","40.6469","-73.9344","10468","2007","Female",NA,"Female","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","Psychology ",NA,"3","1st year undergraduate","Yes","Hispanic, Latino or Spanish Origin (E.g., Mexican or Mexican American. Puerto Rican, Cuban, Salvadorian, Dominican, etc.)",NA,NA,"Dominican ",NA,NA,NA,NA,"Yes","No","No","Single",NA,"Less than $60,000","$200 or less",NA,"$100,000 to $150,000","Good ","Good"
"2024","Fall","24564409",3.075,60,"BE","2024-11-27","2024-11-28","102205","40.7123","-74.0068","10029","2006","Male",NA,"Male","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","Electrical Engineering ",NA,"3.4","1st year undergraduate","Yes","Hispanic, Latino or Spanish Origin (E.g., Mexican or Mexican American. Puerto Rican, Cuban, Salvadorian, Dominican, etc.)",NA,NA,"Mexican",NA,NA,NA,NA,"Yes","Yes","No","Single",NA,"Less than $60,000","$200 or less",NA,"Less than 60,000","How you contribute to society. You are either successful or failure.","How people can move up in the world. How one can improve their quality of life."
"2024","Fall","24334822",3.433,100,"BA","2024-11-29","2024-11-29","1597","40.6713","-73.8943","11237","2004","Male",NA,"Male","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","music pop studies",NA,"3.7","3rd year undergraduate","Yes","Some other race, ethnicity or origin",NA,NA,NA,NA,NA,NA,"filipino/mexican","No","Yes","No","Single",NA,"Less than $60,000","$200 or less",NA,"Greater than $300,000","what you contriubute to society","how you can talk to others "
"2024","Fall","24528066",3.677,68,"BS","2024-11-29","2024-11-29","1474","40.6462","-73.9559","11203","2006","Male",NA,"Male","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","Chemistry",NA,"4.0","1st year undergraduate","No","Black or African American (E.g., African American, Jamaican, Haitian, Nigerian, Ethiopian, Somalian, etc.:",NA,"Jamaican",NA,NA,NA,NA,NA,"No","No","No","Single",NA,"$100,000 to $150,000","$200 or less",NA,"$60,000 to $99,999","Social status in my perspective the effect of the amount of money you make on your life.","The rate at which the amount of money you make changes."
"2024","Fall","24518972",3.608,59,"BE","2024-11-29","2024-11-29","1054","40.8","-73.9763","10027","2006","Male",NA,"Male","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Undeclared (Please specify intended major):",NA,"Electrical engineering","3.0","1st year undergraduate","Yes","Hispanic, Latino or Spanish Origin (E.g., Mexican or Mexican American. Puerto Rican, Cuban, Salvadorian, Dominican, etc.)",NA,NA,"Mexican",NA,NA,NA,NA,"Yes","No","No","Single",NA,"Less than $60,000","$200 or less",NA,"$100,000 to $150,000","Having money and power ","im not sure "
"2024","Fall","24586170",1.716,24,"BA","2024-11-30","2024-11-30","923","40.7961","-73.9513","10029","2006","Male",NA,"Male","Uncertain/Questioning",NA,"Full-time (12 credits or more)","Undeclared (Please specify intended major):",NA,"Earth science ","3.9","1st year undergraduate","No","Black or African American (E.g., African American, Jamaican, Haitian, Nigerian, Ethiopian, Somalian, etc.:",NA,"Black",NA,NA,NA,NA,NA,"No","No","No","Single",NA,"Less than $60,000","$200 or less",NA,"Less than 60,000","Social status is the privilege, prestige and recognition someone seems to have from a variety of factors like wealth and influence ","The movement up or down a social class or level "
"2024","Fall","23760247",3.426,120,"BA","2024-12-01","2024-12-01","878","40.8905","-74.0504","10034","2001","Male",NA,"Male","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","political science",NA,"3.4","5th year undergraduate","Yes","Hispanic, Latino or Spanish Origin (E.g., Mexican or Mexican American. Puerto Rican, Cuban, Salvadorian, Dominican, etc.)",NA,NA,"Dominican",NA,NA,NA,NA,"Yes","No","No","Single",NA,"Less than $60,000","$200 or less",NA,"$100,000 to $150,000","Economical wealth, ","Knowledge of influence"
"2024","Fall","24327283",3.553,106,"BA","2024-12-02","2024-12-02","1150","40.8231","-73.9513","11374","2004","Female",NA,"Female","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","Public relations/ advertising ",NA,"3.4","3rd year undergraduate","Yes","Hispanic, Latino or Spanish Origin (E.g., Mexican or Mexican American. Puerto Rican, Cuban, Salvadorian, Dominican, etc.)",NA,NA,"multi",NA,NA,NA,NA,"Yes","No","No","Domestic partnership",NA,"Less than $60,000","$200 or less",NA,"$100,000 to $150,000","I undertsand the term 'social staus"" as the position that society gives you based off of their parameters. For ex, if you have a lot of money you are rich and therefore, socially you are ranked higher.","I define the term Social mobility as the ability to move up in the social ladder."
"2024","Fall","24525234",3.912,54,"BA","2024-12-02","2024-12-02","2775","40.8343","-73.9235","10452","2006","Female",NA,"Female","Bisexual",NA,"Full-time (12 credits or more)","Declared (Please specify major):","Psychology",NA,"2.7","1st year undergraduate","No","Black or African American (E.g., African American, Jamaican, Haitian, Nigerian, Ethiopian, Somalian, etc.:",NA,"African American",NA,NA,NA,NA,NA,"No","No","No","Domestic partnership",NA,"Less than $60,000","$200 or less",NA,"$60,000 to $99,999","its a combination of wealth and connections. ","Being able to thrive in different social settings."
"2024","Fall","24306434",3.685,124,"BS","2024-12-02","2024-12-02","12385","40.7809","-73.9502","11368","2005","Male",NA,"Male","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","Biology",NA,"4.0","2nd year undergraduate","No","Asian (E.g., Chinese, Filipino, Asian Indian, Bangladeshi, Vietnamese, Korean etc,)",NA,NA,NA,"Filipino",NA,NA,NA,"No","No","No","Other:","Relationship","$150,001 to $299,999","$200 or less",NA,"$100,000 to $150,000","Social status refers to one's socioeconomic standing relative to others. However, to me, it can also refer to how others perceive you and how you act.","Social mobility refers to the ability to move up and down social classes or in reputation."
"2024","Fall","23956988",2.664,120,"BA","2024-12-02","2024-12-02","1670","40.828","-73.8685","10472","2001","Female",NA,"Female","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","international studies",NA,"2.5","6th year undergraduate","Yes","Hispanic, Latino or Spanish Origin (E.g., Mexican or Mexican American. Puerto Rican, Cuban, Salvadorian, Dominican, etc.)",NA,NA,"mexican",NA,NA,NA,NA,"Yes","No","No","Single",NA,"Less than $60,000","$401-$600",NA,"$100,000 to $150,000","the social/monetary value/influence  a person has in society","the ability to move up or down the ""social ladder"""
"2024","Fall","24590664",2.888,45,"BA","2024-12-03","2024-12-03","1373","40.8731","-73.8726","10467","2006","Male",NA,"Male","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Undeclared (Please specify intended major):",NA,"Architecture ","3.0","1st year undergraduate","No","Black or African American (E.g., African American, Jamaican, Haitian, Nigerian, Ethiopian, Somalian, etc.:",NA,"African American, Native American ",NA,NA,NA,NA,NA,"No","No","No","Single",NA,"$60,000 to $99,999","$200 or less",NA,"$150,001 to $299,999","Important","Fluent"
"2024","Fall","24332562",2.884,70,"BA","2024-12-03","2024-12-03","1185","40.8231","-73.9513","10459","2004","Female",NA,"Female","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","political science",NA,"3","3rd year undergraduate","Yes","Hispanic, Latino or Spanish Origin (E.g., Mexican or Mexican American. Puerto Rican, Cuban, Salvadorian, Dominican, etc.)",NA,NA,"mexican",NA,NA,NA,NA,"Yes","No","No","Single",NA,"Less than $60,000","$200 or less",NA,"$60,000 to $99,999","i define it as your value in society, how much of an impact can your voice have.","the ability of being able to move up in the social hierarchy. increase the value of your voice and the impact you leave for your following generation."
"2024","Fall","24539514",3.757,63,"BS","2024-12-03","2024-12-03","1514","40.7494","-73.9664","10031","2005","Female",NA,"Female","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Undeclared (Please specify intended major):",NA,"Biology","0","1st year undergraduate","No","Middle Eastern or North African (E.g., Lebanese, Iranian, Egyptian, Syrian, Moroccan, Algerian, etc.)",NA,NA,NA,NA,NA,"Middle eastern",NA,"Yes","No","No","Single",NA,"Less than $60,000","$201-$400",NA,"$100,000 to $150,000","Social status is a person’s place or rank in society. It can depend on things like money, education, job, or family background. Some status is earned through hard work, while some is given at birth, like race or gender. It affects how people are treated and what opportunities they have. Social status can change over time and is different in every culture.","Social mobility means a person’s ability to move up or down in their social status or position in society. It can happen through education, a new job, marriage, or other life changes."
"2024","Fall","24427677",3.315,89,"BA","2024-12-03","2024-12-03","997","40.6713","-73.8943","11208","2005","Female",NA,"Female","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Undeclared (Please specify intended major):",NA,"economics and comp sci","3.1","2nd year undergraduate","No","Asian (E.g., Chinese, Filipino, Asian Indian, Bangladeshi, Vietnamese, Korean etc,)",NA,NA,NA,"Bangladeshi",NA,NA,NA,"Yes","No","No","Single",NA,"Less than $60,000","Other ( Please specify):","0","$60,000 to $99,999","Social status is a rank of a person or like popularity. How well people know them and their job, education and money. Social status can help one see how another person is and know what resources theyre linked to.","Social mobility is being able to move your status around in societuy because theres always room for improvements and you can get a better job or education level and make more money"
