danceability,mode,acousticness,valence,genre
0.785,1,0.00262,0.0348,psytrance
0.638,1,0.000154,0.468,psytrance
0.618,0,0.000656,0.105,psytrance
0.54,1,0.008,0.22,psytrance
0.516,0,5.61E-06,0.383,psytrance
0.621,0,0.0036,0.343,psytrance
0.651,0,5.14E-05,0.236,psytrance
0.592,1,0.000278,0.438,psytrance
0.525,0,0.00013,0.111,psytrance
0.647,0,0.213,0.369,psytrance
0.544,1,3.45E-05,0.135,psytrance
0.681,0,0.0212,0.071,psytrance
0.57,1,3.59E-05,0.226,psytrance
0.624,0,9.82E-05,0.387,psytrance
0.488,1,0.00124,0.279,psytrance
0.764,1,0.0352,0.34,psytrance
0.531,1,4.72E-05,0.71,psytrance
0.606,0,7.79E-05,0.251,psytrance
0.617,0,0.000739,0.29,psytrance
0.614,1,1.88E-05,0.268,psytrance
0.501,0,1.50E-05,0.467,psytrance
0.592,1,0.00165,0.173,psytrance
0.752,0,0.098,0.0874,psytrance
0.624,0,0.000654,0.199,psytrance
0.617,1,1.68E-05,0.102,psytrance
0.621,1,0.000331,0.185,psytrance
0.649,0,7.42E-06,0.45,psytrance
0.543,1,0.000162,0.321,psytrance
0.655,0,0.00555,0.717,psytrance
0.75,0,0.0201,0.178,psytrance
0.693,0,0.000656,0.384,psytrance
0.575,1,3.12E-05,0.221,psytrance
0.619,0,0.00332,0.0412,psytrance
0.594,1,7.76E-05,0.542,psytrance
0.654,1,0.0041,0.14,psytrance
0.717,1,0.000228,0.127,psytrance
0.615,0,5.38E-05,0.327,psytrance
0.654,1,0.00056,0.487,psytrance
0.582,1,9.01E-05,0.298,psytrance
0.576,0,0.000289,0.233,psytrance
0.745,1,0.00411,0.216,psytrance
0.593,0,0.000447,0.037,psytrance
0.68,1,0.000158,0.551,psytrance
0.754,1,0.000499,0.159,psytrance
0.576,1,6.09E-05,0.457,psytrance
0.75,1,7.95E-06,0.424,psytrance
0.629,1,9.92E-06,0.808,psytrance
0.629,1,0.000523,0.751,psytrance
0.578,0,0.00102,0.0804,psytrance
0.627,0,0.0226,0.755,psytrance
0.57,1,3.14E-05,0.171,psytrance
0.595,0,0.000302,0.124,psytrance
0.555,1,8.60E-05,0.493,psytrance
0.618,1,0.000116,0.271,psytrance
0.599,0,0.00425,0.559,psytrance
0.817,0,0.0516,0.407,psytrance
0.63,1,0.00841,0.136,psytrance
0.599,1,0.000945,0.303,psytrance
0.574,0,0.000188,0.311,psytrance
0.518,1,0.000213,0.0399,psytrance
0.526,1,0.00389,0.188,psytrance
0.606,1,4.18E-05,0.44,psytrance
0.549,1,6.42E-05,0.603,psytrance
0.683,1,3.85E-05,0.241,psytrance
0.679,1,0.00752,0.138,psytrance
0.604,1,0.000785,0.232,psytrance
0.691,0,0.00106,0.279,psytrance
0.568,1,0.0131,0.2,psytrance
0.686,0,0.000323,0.1,psytrance
0.493,0,0.019,0.0886,psytrance
0.505,1,5.17E-05,0.325,psytrance
0.666,0,0.0146,0.238,psytrance
0.703,0,3.60E-05,0.26,psytrance
0.534,0,0.002,0.477,psytrance
0.664,1,0.000609,0.104,psytrance
0.674,0,0.00168,0.317,psytrance
0.63,1,6.43E-05,0.443,psytrance
0.629,1,3.54E-05,0.298,psytrance
0.552,0,0.000763,0.16,psytrance
0.668,1,0.000226,0.0777,psytrance
0.648,1,0.000114,0.225,psytrance
0.649,0,5.67E-05,0.195,psytrance
0.617,0,0.000268,0.256,psytrance
0.659,1,0.00319,0.15,psytrance
0.562,1,0.00043,0.723,psytrance
0.545,1,6.88E-05,0.377,psytrance
0.565,0,8.81E-05,0.116,psytrance
0.544,0,0.000153,0.288,psytrance
0.594,1,0.00765,0.143,psytrance
0.706,1,3.20E-05,0.195,psytrance
0.531,1,0.000366,0.178,psytrance
0.581,1,0.00182,0.231,psytrance
0.634,1,0.00342,0.526,psytrance
0.571,1,1.45E-05,0.583,psytrance
0.632,1,4.55E-05,0.346,psytrance
0.629,1,3.43E-05,0.0777,psytrance
0.621,1,0.321,0.513,psytrance
0.604,0,8.04E-05,0.573,psytrance
0.586,0,7.59E-05,0.314,psytrance
0.675,0,0.0264,0.0425,psytrance
0.721,1,0.000218,0.0425,psytrance
0.706,1,5.21E-05,0.0846,psytrance
0.48,1,0.000572,0.0591,psytrance
0.601,1,0.000212,0.0386,psytrance
0.6,1,0.000185,0.0388,psytrance
0.633,1,7.82E-05,0.149,psytrance
0.651,0,0.0404,0.511,psytrance
0.634,0,0.00221,0.57,psytrance
0.722,1,0.000221,0.273,psytrance
0.583,1,0.00119,0.237,psytrance
0.587,1,6.67E-05,0.0379,psytrance
0.772,1,0.033,0.358,psytrance
0.634,1,1.57E-05,0.698,psytrance
0.722,1,0.00221,0.0774,psytrance
0.642,1,8.55E-05,0.298,psytrance
0.61,1,9.36E-05,0.206,psytrance
0.505,0,0.000349,0.0744,psytrance
0.625,1,3.13E-05,0.135,psytrance
0.633,1,0.0182,0.192,psytrance
0.667,1,0.000332,0.177,psytrance
0.643,0,0.00432,0.595,psytrance
0.693,0,0.00193,0.078,psytrance
0.685,1,0.00252,0.541,psytrance
0.625,0,0.121,0.379,psytrance
0.517,0,0.000142,0.248,psytrance
0.526,1,6.35E-05,0.369,psytrance
0.497,0,3.85E-05,0.3,psytrance
0.559,0,0.000696,0.0771,psytrance
0.521,0,6.43E-05,0.41,psytrance
0.383,0,0.000354,0.0344,psytrance
0.483,0,0.000269,0.467,psytrance
0.578,1,1.41E-05,0.338,psytrance
0.515,0,2.18E-05,0.24,psytrance
0.589,1,2.97E-05,0.424,psytrance
0.693,0,0.00193,0.078,psytrance
0.78,1,0.0828,0.218,psytrance
0.675,1,0.00017,0.0549,psytrance
0.631,1,0.00127,0.115,psytrance
0.65,0,0.000329,0.112,psytrance
0.633,1,2.22E-05,0.337,psytrance
0.695,1,0.00285,0.187,psytrance
0.579,1,0.000232,0.165,psytrance
0.532,0,0.000725,0.153,psytrance
0.602,1,0.00431,0.0399,psytrance
0.585,1,0.00453,0.144,psytrance
0.542,1,4.00E-05,0.388,psytrance
0.646,1,5.42E-05,0.405,psytrance
0.595,1,0.000378,0.0825,psytrance
0.684,1,1.48E-05,0.317,psytrance
0.563,1,6.84E-05,0.391,psytrance
0.756,0,0.000407,0.704,psytrance
0.479,0,1.24E-05,0.32,psytrance
0.725,0,0.00327,0.375,psytrance
0.57,0,3.38E-05,0.461,psytrance
0.614,1,1.88E-05,0.268,psytrance
0.708,1,0.000286,0.143,psytrance
0.514,1,4.69E-06,0.239,psytrance
0.578,1,1.61E-05,0.287,psytrance
0.665,1,0.00013,0.193,psytrance
0.748,1,3.57E-05,0.224,psytrance
0.563,1,0.000194,0.404,psytrance
0.762,0,0.00719,0.398,psytrance
0.645,1,3.62E-05,0.194,psytrance
0.592,0,0.00118,0.237,psytrance
0.667,0,4.77E-06,0.228,psytrance
0.709,0,0.0101,0.289,psytrance
0.628,1,0.00282,0.193,psytrance
0.599,1,0.000477,0.27,psytrance
0.662,0,0.000117,0.0559,psytrance
0.711,1,0.004,0.206,psytrance
0.581,0,0.00342,0.202,psytrance
0.683,1,0.000647,0.039,psytrance
0.62,1,0.00127,0.803,psytrance
0.623,1,7.59E-05,0.0895,psytrance
0.531,1,2.18E-05,0.349,psytrance
0.698,0,0.00289,0.0397,psytrance
0.636,1,2.08E-05,0.673,psytrance
0.633,1,9.75E-05,0.917,psytrance
0.537,1,0.000219,0.0574,psytrance
0.731,1,0.000264,0.495,psytrance
0.593,1,0.000991,0.477,psytrance
0.67,1,0.0211,0.494,psytrance
0.551,1,5.75E-05,0.539,psytrance
0.78,1,0.0045,0.159,psytrance
0.665,1,0.00035,0.143,psytrance
0.61,1,0.000316,0.0698,psytrance
0.451,1,0.000141,0.284,psytrance
0.654,1,0.00368,0.617,psytrance
0.668,0,0.00299,0.154,psytrance
0.646,1,7.84E-05,0.528,psytrance
0.624,1,0.00048,0.704,psytrance
0.514,1,0.00118,0.0616,psytrance
0.661,0,0.00134,0.226,psytrance
0.737,1,0.00204,0.202,psytrance
0.531,1,4.22E-05,0.294,psytrance
0.57,0,0.000511,0.673,psytrance
0.583,0,0.000527,0.39,psytrance
0.71,1,0.0109,0.306,psytrance
0.678,1,0.00379,0.0823,psytrance
0.599,1,0.00029,0.293,psytrance
0.609,0,1.54E-05,0.481,psytrance
0.575,1,4.81E-05,0.13,psytrance
0.643,0,0.00303,0.214,psytrance
0.53,1,0.000252,0.633,psytrance
0.598,1,6.41E-05,0.543,psytrance
0.638,1,6.03E-05,0.423,psytrance
0.458,1,1.60E-05,0.17,psytrance
0.652,1,0.0342,0.202,psytrance
0.539,0,0.00629,0.276,psytrance
0.733,1,0.00113,0.037,psytrance
0.601,1,3.54E-05,0.368,psytrance
0.544,1,0.0457,0.398,psytrance
0.625,0,0.0174,0.236,psytrance
0.697,1,1.80E-05,0.266,psytrance
0.609,0,0.00137,0.39,psytrance
0.408,0,0.00385,0.0675,psytrance
0.48,0,2.34E-05,0.174,psytrance
0.712,0,0.000984,0.487,psytrance
0.672,1,0.102,0.595,psytrance
0.549,1,4.05E-05,0.238,psytrance
0.715,0,0.000123,0.525,psytrance
0.667,1,6.16E-05,0.355,psytrance
0.599,0,0.000275,0.258,psytrance
0.86,0,0.0602,0.373,psytrance
0.629,0,0.00186,0.608,psytrance
0.623,1,5.71E-05,0.166,psytrance
0.541,1,4.05E-05,0.208,psytrance
0.692,0,0.000357,0.219,psytrance
0.574,1,0.000823,0.547,psytrance
0.743,0,0.00957,0.345,psytrance
0.701,1,3.22E-05,0.155,psytrance
0.807,0,0.158,0.276,psytrance
0.592,0,7.35E-05,0.0521,psytrance
0.699,1,0.00126,0.329,psytrance
0.573,0,0.00022,0.0926,psytrance
0.601,0,0.000194,0.08,psytrance
0.526,0,0.000753,0.0379,psytrance
0.585,1,8.63E-05,0.229,psytrance
0.59,1,2.05E-05,0.433,psytrance
0.656,1,9.72E-05,0.121,psytrance
0.565,1,0.000134,0.222,psytrance
0.849,0,0.00203,0.19,psytrance
0.554,0,0.000499,0.0389,psytrance
0.565,1,2.26E-05,0.214,psytrance
0.531,1,0.000189,0.392,psytrance
0.573,1,7.91E-05,0.455,psytrance
0.579,1,0.000232,0.165,psytrance
0.686,1,8.63E-05,0.465,psytrance
0.605,0,1.34E-05,0.284,psytrance
0.471,1,0.000178,0.064,psytrance
0.387,0,0.0028,0.181,psytrance
0.571,0,7.20E-05,0.396,psytrance
0.432,0,8.58E-05,0.322,psytrance
0.547,1,0.000409,0.389,psytrance
0.659,1,4.47E-05,0.313,psytrance
0.701,1,0.000592,0.245,psytrance
0.613,1,7.26E-05,0.116,psytrance
0.555,0,0.00134,0.607,psytrance
0.594,1,0.000216,0.389,psytrance
0.723,1,0.000332,0.183,psytrance
0.776,0,0.000221,0.0443,psytrance
0.739,1,0.00512,0.0465,psytrance
0.371,0,0.00737,0.156,psytrance
0.648,1,0.00131,0.137,psytrance
0.695,1,0.0126,0.796,psytrance
0.791,0,0.0361,0.375,psytrance
0.518,1,0.000632,0.219,psytrance
0.736,1,0.000632,0.0431,psytrance
0.58,1,0.000827,0.136,psytrance
0.654,0,0.000266,0.326,psytrance
0.604,0,0.00728,0.181,psytrance
0.781,0,0.00194,0.0667,psytrance
0.548,0,0.00233,0.172,psytrance
0.562,0,2.10E-05,0.309,psytrance
0.656,1,4.05E-05,0.409,psytrance
0.657,1,0.000522,0.0375,psytrance
0.668,0,0.00122,0.252,psytrance
0.587,1,7.02E-05,0.331,psytrance
0.377,1,0.00926,0.124,psytrance
0.557,0,0.00095,0.266,psytrance
0.683,1,0.000211,0.112,psytrance
0.528,1,0.000142,0.125,psytrance
0.561,0,0.00295,0.0384,psytrance
0.556,0,0.000436,0.142,psytrance
0.659,0,9.55E-05,0.102,psytrance
0.579,1,0.000861,0.368,psytrance
0.492,0,0.000232,0.124,psytrance
0.643,0,0.00179,0.145,psytrance
0.743,1,0.000422,0.098,psytrance
0.738,1,4.79E-05,0.108,psytrance
0.536,1,0.000468,0.138,psytrance
0.509,0,0.000101,0.417,psytrance
0.684,1,0.00985,0.443,psytrance
0.544,1,2.93E-05,0.254,psytrance
0.61,1,0.00021,0.154,psytrance
0.738,0,3.00E-05,0.384,psytrance
0.53,0,0.000499,0.453,psytrance
0.723,1,0.0164,0.13,psytrance
0.634,0,2.03E-05,0.34,psytrance
0.559,0,0.000703,0.107,psytrance
0.717,1,0.000228,0.127,psytrance
0.53,1,4.97E-05,0.453,psytrance
0.674,1,0.000962,0.74,psytrance
0.574,1,0.000429,0.0978,psytrance
0.632,1,0.000605,0.304,psytrance
0.538,1,0.000692,0.194,psytrance
0.545,1,6.88E-05,0.377,psytrance
0.648,1,0.000405,0.279,psytrance
0.543,1,0.000167,0.478,psytrance
0.424,1,0.000528,0.324,psytrance
0.501,1,0.000909,0.04,psytrance
0.666,0,3.20E-05,0.151,psytrance
0.598,1,0.00142,0.0394,psytrance
0.925,0,0.00386,0.303,psytrance
0.564,1,0.0313,0.652,psytrance
0.585,1,3.94E-05,0.044,psytrance
0.79,0,0.0157,0.443,psytrance
0.666,1,9.59E-06,0.59,psytrance
0.637,1,0.000626,0.423,psytrance
0.54,0,0.00013,0.333,psytrance
0.462,1,9.42E-05,0.39,psytrance
0.592,0,1.73E-05,0.431,psytrance
0.621,1,0.000246,0.236,psytrance
0.671,1,6.95E-05,0.341,psytrance
0.501,0,0.000434,0.336,psytrance
0.753,1,0.00471,0.0545,psytrance
0.578,1,0.000424,0.296,psytrance
0.496,1,0.000119,0.0394,psytrance
0.633,0,2.02E-05,0.395,psytrance
0.612,1,0.00449,0.173,psytrance
0.54,0,4.97E-05,0.234,psytrance
0.634,1,0.000408,0.296,psytrance
0.686,0,0.0202,0.303,psytrance
0.495,1,0.00017,0.0668,psytrance
0.618,0,0.000656,0.105,psytrance
0.705,1,0.000456,0.138,psytrance
0.714,0,0.0907,0.369,psytrance
0.447,0,0.0795,0.244,psytrance
0.569,0,6.60E-05,0.0774,psytrance
0.734,0,0.0196,0.244,psytrance
0.655,1,0.00015,0.148,psytrance
0.741,0,0.000133,0.452,psytrance
0.475,1,0.00686,0.0471,psytrance
0.414,1,0.00428,0.237,psytrance
0.743,1,1.48E-05,0.597,psytrance
0.619,1,0.00324,0.365,psytrance
0.517,0,1.50E-05,0.478,psytrance
0.585,1,0.00183,0.175,psytrance
0.593,0,0.000383,0.659,psytrance
0.623,1,0.000234,0.49,psytrance
0.571,1,0.000238,0.311,psytrance
0.593,1,2.82E-05,0.285,psytrance
0.605,0,0.00187,0.0416,psytrance
0.584,1,7.60E-06,0.751,psytrance
0.576,1,0.000118,0.112,psytrance
0.525,0,0.00773,0.427,psytrance
0.694,0,0.00688,0.0933,psytrance
0.658,1,0.00174,0.488,psytrance
0.809,0,0.0409,0.0633,psytrance
0.578,0,1.64E-05,0.576,psytrance
0.579,0,9.49E-05,0.0399,psytrance
0.602,0,4.59E-05,0.389,psytrance
0.534,0,8.77E-05,0.0741,psytrance
0.62,1,0.000188,0.236,psytrance
0.652,1,0.000432,0.384,psytrance
0.439,1,0.000654,0.09,psytrance
0.58,1,9.05E-05,0.185,psytrance
0.593,0,0.00316,0.265,psytrance
0.575,1,0.00021,0.305,psytrance
0.672,0,0.00168,0.288,psytrance
0.654,1,0.000117,0.419,psytrance
0.602,0,0.00032,0.337,psytrance
0.667,1,2.53E-05,0.712,psytrance
0.537,1,0.00295,0.324,psytrance
0.538,1,0.000692,0.194,psytrance
0.679,0,3.80E-05,0.0377,psytrance
0.754,0,0.000238,0.0348,psytrance
0.71,0,0.00101,0.234,psytrance
0.512,0,2.94E-05,0.72,psytrance
0.623,0,0.0188,0.272,psytrance
0.646,1,0.000188,0.753,psytrance
0.668,1,0.00145,0.151,psytrance
0.586,0,0.00304,0.0346,psytrance
0.677,0,2.39E-05,0.406,psytrance
0.664,0,0.000102,0.693,psytrance
0.545,0,4.08E-05,0.515,psytrance
0.499,1,3.99E-06,0.404,psytrance
0.326,1,0.00652,0.062,psytrance
0.587,1,2.46E-05,0.645,psytrance
0.509,1,0.00108,0.283,psytrance
0.568,0,1.99E-05,0.279,psytrance
0.571,1,0.000134,0.32,psytrance
0.677,1,0.000122,0.425,psytrance
0.64,1,6.57E-05,0.251,psytrance
0.701,0,4.25E-05,0.337,psytrance
0.65,1,0.000329,0.157,psytrance
0.688,0,0.000494,0.0381,psytrance
0.779,1,0.0217,0.42,psytrance
0.623,0,0.00386,0.632,psytrance
0.767,1,0.000402,0.0326,psytrance
0.478,1,0.235,0.0385,psytrance
0.638,0,0.00272,0.439,psytrance
0.453,1,0.111,0.2,psytrance
0.756,1,0.00137,0.119,psytrance
0.636,0,7.59E-05,0.0312,psytrance
0.747,0,0.0838,0.396,psytrance
0.565,0,0.000173,0.0963,psytrance
0.551,0,0.000713,0.258,psytrance
0.678,0,0.00127,0.426,psytrance
0.588,1,0.000557,0.277,psytrance
0.515,1,5.98E-05,0.443,psytrance
0.723,0,0.00318,0.0647,psytrance
0.585,1,0.000462,0.789,psytrance
0.733,1,0.000854,0.234,psytrance
0.665,1,1.18E-05,0.737,psytrance
0.535,0,0.000205,0.327,psytrance
0.725,1,0.0217,0.0748,psytrance
0.587,1,0.000376,0.29,psytrance
0.582,0,0.000646,0.278,psytrance
0.633,1,0.00015,0.646,psytrance
0.657,0,0.125,0.338,psytrance
0.689,0,0.004,0.16,psytrance
0.698,0,0.000161,0.355,psytrance
0.558,1,0.000534,0.049,psytrance
0.7,1,0.144,0.609,psytrance
0.764,0,0.0124,0.07,psytrance
0.662,1,6.79E-05,0.217,psytrance
0.842,0,0.0618,0.467,psytrance
0.612,0,3.01E-05,0.649,psytrance
0.547,1,0.00171,0.153,psytrance
0.577,1,0.00219,0.179,psytrance
0.541,1,6.18E-05,0.145,psytrance
0.566,0,0.000675,0.4,psytrance
0.49,1,0.000131,0.172,psytrance
0.755,1,0.000772,0.147,psytrance
0.606,1,0.000871,0.0951,psytrance
0.605,1,0.00153,0.0685,psytrance
0.648,1,0.0101,0.0902,psytrance
0.667,1,0.000328,0.171,psytrance
0.554,0,0.000499,0.0389,psytrance
0.55,0,0.0044,0.358,psytrance
0.581,1,0.001,0.107,psytrance
0.612,0,0.19,0.0721,psytrance
0.513,1,1.75E-05,0.673,psytrance
0.728,0,0.0146,0.373,psytrance
0.617,1,4.18E-05,0.125,psytrance
0.765,1,0.0148,0.163,psytrance
0.612,1,0.00189,0.293,psytrance
0.72,0,3.68E-05,0.144,psytrance
0.629,0,0.000452,0.0368,psytrance
0.58,1,0.00205,0.317,psytrance
0.643,1,0.00107,0.116,psytrance
0.659,0,0.000179,0.0634,psytrance
0.677,1,0.00368,0.63,psytrance
0.657,1,0.000284,0.0673,psytrance
0.674,1,1.52E-05,0.111,psytrance
0.641,1,2.45E-05,0.284,psytrance
0.796,1,0.0194,0.184,psytrance
0.567,0,9.31E-06,0.138,psytrance
0.575,0,0.00142,0.206,psytrance
0.689,0,0.00036,0.278,psytrance
0.713,0,0.000291,0.0957,psytrance
0.543,0,2.60E-05,0.135,psytrance
0.576,0,0.00254,0.353,psytrance
0.74,1,0.00545,0.297,psytrance
0.545,0,9.60E-05,0.0978,psytrance
0.622,0,3.33E-05,0.421,psytrance
0.647,1,0.000108,0.169,psytrance
0.607,1,4.96E-05,0.685,psytrance
0.599,0,2.61E-05,0.0398,psytrance
0.619,0,1.58E-05,0.298,psytrance
0.72,1,0.000226,0.382,psytrance
0.69,0,0.00592,0.0396,psytrance
0.688,0,0.0237,0.394,psytrance
0.578,1,0.000108,0.161,psytrance
0.655,1,0.000232,0.175,psytrance
0.576,1,0.000354,0.352,psytrance
0.675,1,0.000954,0.17,psytrance
0.484,0,0.00294,0.0249,psytrance
0.538,0,0.00489,0.0366,psytrance
0.721,0,0.017,0.318,psytrance
0.635,1,0.0012,0.344,psytrance
0.668,1,0.000267,0.11,psytrance
0.569,0,4.32E-05,0.163,psytrance
0.764,1,0.0263,0.075,psytrance
0.555,1,0.000446,0.496,psytrance
0.618,0,0.00178,0.134,psytrance
0.641,1,0.00013,0.0975,psytrance
0.508,1,6.05E-06,0.347,psytrance
0.651,1,0.000307,0.214,psytrance
0.754,1,0.0116,0.408,psytrance
0.581,1,0.0188,0.236,psytrance
0.682,1,0.0283,0.336,psytrance
0.551,0,0.000104,0.0739,psytrance
0.544,0,0.000153,0.288,psytrance
0.574,1,0.000429,0.0978,psytrance
0.674,0,0.0054,0.478,psytrance
0.487,1,0.00023,0.157,psytrance
0.574,1,0.000621,0.321,psytrance
0.696,0,3.01E-05,0.802,psytrance
0.628,1,0.00102,0.0561,psytrance
0.803,1,0.00808,0.437,psytrance
0.688,1,0.000183,0.105,psytrance
0.588,1,0.00162,0.239,psytrance
0.752,0,0.103,0.74,psytrance
0.547,1,0.00018,0.375,psytrance
0.581,0,0.000239,0.166,psytrance
0.651,0,7.72E-05,0.209,psytrance
0.725,0,0.00411,0.438,psytrance
0.577,1,0.00219,0.179,psytrance
0.464,0,0.000487,0.363,psytrance
0.661,1,0.000635,0.0397,psytrance
0.677,0,8.15E-05,0.181,psytrance
0.496,1,0.000151,0.0621,psytrance
0.532,1,0.000308,0.224,psytrance
0.775,1,0.002,0.468,psytrance
0.58,0,8.07E-05,0.0462,psytrance
0.746,1,0.00084,0.127,psytrance
0.72,0,8.77E-05,0.342,psytrance
0.69,1,3.20E-05,0.87,psytrance
0.633,1,0.00169,0.0369,psytrance
0.6,0,8.25E-05,0.231,psytrance
0.675,1,9.99E-06,0.555,psytrance
0.552,1,0.000408,0.373,psytrance
0.695,1,0.00112,0.407,psytrance
0.635,0,1.65E-05,0.352,psytrance
0.728,0,0.00255,0.0806,psytrance
0.687,0,0.000665,0.114,psytrance
0.621,1,0.000536,0.113,psytrance
0.502,0,0.000274,0.483,psytrance
0.7,1,0.000888,0.038,psytrance
0.361,1,0.00644,0.0702,psytrance
0.629,1,0.000104,0.149,psytrance
0.614,1,2.33E-05,0.371,psytrance
0.731,1,0.0109,0.245,psytrance
0.664,0,1.71E-05,0.592,psytrance
0.61,1,0.000176,0.0953,psytrance
0.673,0,0.000967,0.652,psytrance
0.633,1,0.00015,0.646,psytrance
0.648,1,2.41E-05,0.0497,psytrance
0.648,0,0.000218,0.212,psytrance
0.586,0,0.000548,0.0742,psytrance
0.591,0,0.000245,0.326,psytrance
0.664,0,0.000111,0.529,psytrance
0.527,0,6.83E-05,0.487,psytrance
0.595,1,0.000195,0.527,psytrance
0.613,0,0.000519,0.0324,psytrance
0.626,1,0.000735,0.206,psytrance
0.637,1,0.000723,0.0643,psytrance
0.737,0,0.000664,0.312,psytrance
0.625,0,7.13E-05,0.732,psytrance
0.552,1,3.53E-05,0.424,psytrance
0.614,1,2.02E-05,0.151,psytrance
0.539,1,0.000123,0.0855,psytrance
0.319,0,0.00247,0.412,psytrance
0.602,0,9.41E-05,0.447,psytrance
0.812,1,0.00288,0.862,psytrance
0.551,1,0.000539,0.0935,psytrance
0.608,0,0.00258,0.228,psytrance
0.65,1,0.000279,0.0356,psytrance
0.546,1,5.30E-05,0.52,psytrance
0.65,1,0.00136,0.0471,psytrance
0.51,1,0.0129,0.211,psytrance
0.665,0,5.40E-06,0.309,psytrance
0.509,1,0.000346,0.0866,psytrance
0.747,0,4.46E-05,0.0942,psytrance
0.614,1,2.71E-05,0.318,psytrance
0.571,1,0.000276,0.0371,psytrance
0.894,0,0.0514,0.162,psytrance
0.629,1,6.70E-05,0.595,psytrance
0.589,0,0.000547,0.125,psytrance
0.654,0,0.00423,0.0387,psytrance
0.66,0,9.15E-05,0.227,psytrance
0.535,0,0.0475,0.212,psytrance
0.674,0,0.00384,0.51,psytrance
0.671,1,0.00058,0.222,psytrance
0.587,0,8.89E-06,0.507,psytrance
0.647,1,0.00112,0.465,psytrance
0.531,1,0.000148,0.268,psytrance
0.631,1,0.00127,0.115,psytrance
0.597,0,0.000273,0.135,psytrance
0.708,0,5.30E-05,0.26,psytrance
0.759,0,0.00682,0.077,psytrance
0.651,0,0.00019,0.038,psytrance
0.517,1,0.000868,0.254,psytrance
0.766,1,0.00138,0.106,psytrance
0.562,0,8.27E-05,0.105,psytrance
0.7,1,0.00758,0.0382,psytrance
0.575,0,0.000512,0.659,psytrance
0.375,1,0.000187,0.198,psytrance
0.512,1,0.000149,0.313,psytrance
0.648,0,0.00318,0.0957,psytrance
0.658,0,0.0223,0.495,psytrance
0.651,0,0.0194,0.291,psytrance
0.717,1,0.000228,0.127,psytrance
0.638,0,0.00307,0.111,psytrance
0.572,0,1.35E-05,0.192,psytrance
0.694,1,0.000273,0.405,psytrance
0.426,1,0.00619,0.15,psytrance
0.59,1,2.09E-05,0.371,psytrance
0.603,0,0.000247,0.0885,psytrance
0.689,0,8.97E-05,0.0531,psytrance
0.604,1,3.32E-05,0.147,psytrance
0.74,0,0.000832,0.0357,psytrance
0.59,1,1.02E-05,0.0701,psytrance
0.622,1,0.00125,0.0909,psytrance
0.488,0,3.18E-05,0.418,psytrance
0.559,0,0.000354,0.188,psytrance
0.57,0,0.00466,0.159,psytrance
0.554,0,3.57E-05,0.206,psytrance
0.624,1,6.30E-05,0.829,psytrance
0.554,0,0.000499,0.0389,psytrance
0.776,1,0.000461,0.0378,psytrance
0.695,1,0.0301,0.239,psytrance
0.588,0,0.000919,0.215,psytrance
0.622,1,2.35E-05,0.715,psytrance
0.486,0,0.000492,0.0457,psytrance
0.537,1,0.000512,0.327,psytrance
0.521,0,0.000433,0.171,psytrance
0.62,0,5.70E-05,0.349,psytrance
0.637,1,0.000366,0.117,psytrance
0.59,1,8.77E-05,0.428,psytrance
0.611,1,0.00228,0.232,psytrance
0.583,1,1.13E-05,0.472,psytrance
0.512,0,0.0479,0.312,psytrance
0.526,0,0.00114,0.236,psytrance
0.558,1,0.00163,0.643,psytrance
0.6,1,0.00263,0.208,psytrance
0.677,0,2.39E-05,0.406,psytrance
0.541,1,0.00145,0.0596,psytrance
0.637,1,8.23E-05,0.314,psytrance
0.686,1,0.000267,0.43,psytrance
0.706,1,0.000595,0.068,psytrance
0.664,1,0.000979,0.0596,psytrance
0.643,0,7.58E-05,0.339,psytrance
0.608,0,0.000552,0.142,psytrance
0.562,1,1.05E-05,0.351,psytrance
0.674,1,0.000769,0.13,psytrance
0.544,1,2.05E-05,0.36,psytrance
0.68,1,0.00118,0.842,psytrance
0.701,1,1.35E-05,0.384,psytrance
0.666,1,0.00119,0.0474,psytrance
0.634,1,2.59E-05,0.418,psytrance
0.811,1,0.112,0.0682,psytrance
0.738,0,0.0993,0.19,psytrance
0.626,1,9.60E-05,0.641,psytrance
0.553,0,4.04E-05,0.0361,psytrance
0.421,0,0.0136,0.0574,psytrance
0.628,1,0.000587,0.0399,psytrance
0.615,1,3.94E-05,0.481,psytrance
0.587,1,0.000211,0.148,psytrance
0.627,1,0.00127,0.234,psytrance
0.536,0,0.000341,0.048,psytrance
0.65,1,4.85E-06,0.351,psytrance
0.713,1,0.0207,0.182,psytrance
0.62,1,0.00202,0.168,psytrance
0.778,1,0.0425,0.0893,psytrance
0.565,0,0.000556,0.125,psytrance
0.679,1,0.000884,0.402,psytrance
0.62,0,5.84E-05,0.153,psytrance
0.353,1,0.00402,0.143,psytrance
0.53,0,6.42E-05,0.56,psytrance
0.597,0,0.000372,0.309,psytrance
0.384,1,0.0012,0.0584,psytrance
0.664,0,0.00605,0.326,psytrance
0.686,1,6.11E-06,0.669,psytrance
0.639,0,0.00292,0.202,psytrance
0.641,1,2.68E-05,0.376,psytrance
0.636,1,9.55E-05,0.383,psytrance
0.533,0,3.75E-05,0.668,psytrance
0.562,1,0.00647,0.263,psytrance
0.521,0,0.000138,0.14,psytrance
